,name,sex,year_count,year_min,year_max,pct_sum,pct_max
1751,Bessie,M,8,1940,1956,0.0032139977203696304,0.0008144204543325947
1752,Sharronda,F,19,1970,1990,0.009057164703629019,0.0008099991276932471
1753,Pinchos,M,20,1984,2013,0.010486632336022384,0.0008086599392898551
1754,Haroun,M,16,1988,2013,0.006529765694381035,0.0008086599392898551
1755,Adaiah,F,18,1996,2013,0.00854269349378951,0.0008061590551815874
1756,Tamsin,F,29,1955,2013,0.012373407742157462,0.0008061590551815874
1757,Si,M,20,1942,2013,0.0076529695138574305,0.0008015102590641459
1758,Raquel,M,31,1948,2004,0.014710562241755945,0.0008014783267737342
1759,Miriam,M,28,1951,2002,0.011802252933336052,0.0008000096001152014
1760,Naama,F,25,1975,2013,0.011166975459882022,0.0007991478800319203
1761,Abia,F,8,2001,2013,0.003737688394442321,0.0007989964604456802
1762,Zeeva,F,4,2009,2013,0.002376539843049372,0.0007989964604456802
1763,Toba,F,34,1941,2013,0.01484020133884833,0.0007989964604456802
1764,Addis,M,27,1940,2013,0.010024044589690313,0.0007966771321071747
1765,Hamish,M,18,1981,2013,0.008036121884461804,0.0007949243549983784
1766,Jona,M,31,1971,2013,0.015278746124769243,0.0007949243549983784
1767,Shimshon,M,27,1976,2013,0.012290574610867355,0.0007949243549983784
1768,Liese,F,17,1954,1980,0.007691907554090119,0.0007931818091683884
1769,Eilis,F,19,1990,2011,0.0082938553749113,0.0007928570376822297
1770,Laban,M,50,1942,2013,0.021354315416558904,0.0007909423713304077
1771,Adonia,F,38,1964,2013,0.016982602806349608,0.0007901363888283744
1772,Odera,F,1,1999,1999,0.000789830592621177,0.000789830592621177
1773,Suzane,F,38,1942,2005,0.017466704283977175,0.0007897860356802767
1774,Dyna,F,30,1945,2013,0.011673170705085036,0.0007875298882737405
1775,Obie,F,5,1940,1948,0.0025723445077793163,0.000787181191617395
1776,Daven,F,13,1978,2007,0.005284587157540372,0.0007834984774012922
1777,Eron,F,18,1965,2004,0.008360955650591426,0.0007828192059473384
1778,Ade,M,31,1970,2012,0.01229787886923546,0.0007817895162025878
1779,Razi,M,10,1984,2009,0.003747485735812434,0.0007797039171837484
1780,Ketura,F,27,1973,2013,0.010356067084508825,0.0007796845396352637
1781,Oriel,F,15,1983,2011,0.005519030883338542,0.0007784715489607705
1782,Ladan,F,25,1977,2013,0.009885576514909272,0.0007782451572305368
1783,Abie,M,39,1940,2012,0.016543468009871734,0.0007766460797926183
1784,Emanuele,M,34,1942,2011,0.013701992351633562,0.0007696170577924688
1785,Jasun,M,21,1971,2010,0.008795556247775746,0.0007644008339613099
1786,Yanni,F,18,1993,2013,0.008673180402602967,0.000763385418029855
1787,Mazal,F,18,1993,2013,0.007124747377024282,0.000763385418029855
1788,Mathea,F,17,1995,2013,0.007383324172321073,0.000763385418029855
1789,Ronia,F,21,1958,2012,0.008734356164401208,0.0007587516584143391
1790,Kuper,M,11,2000,2013,0.004646386593586054,0.0007581186930842391
1791,Tuvia,M,17,1987,2013,0.006875205564633165,0.0007581186930842391
1792,Shauna,M,8,1968,1987,0.0032536471489374996,0.0007550457383476114
1793,Tammie,M,17,1959,1984,0.0073194810362981625,0.0007528925864280356
1794,Mariah,M,22,1976,2011,0.009155318483664196,0.0007513859313503758
1795,Asaf,M,31,1978,2013,0.0130326007651216,0.0007513859313503758
1796,Bethany,M,23,1970,2004,0.009950364788199922,0.0007500090001080013
1797,Jaran,M,28,1978,2012,0.012312891955196793,0.0007500090001080013
1798,Shoni,F,17,1969,2013,0.007827967804174227,0.00074963182854966
1799,Raphaela,F,40,1954,2013,0.017849059424359544,0.0007485762655257596
1800,Neria,F,6,2005,2013,0.0026892889418927606,0.0007485762655257596
1801,Joakim,M,6,2006,2013,0.0029596335986489743,0.0007480762417932028
1802,Ivann,M,17,1993,2013,0.0072948529678275855,0.0007480762417932028
1803,Abishai,M,14,1995,2013,0.006458271715061642,0.0007480762417932028
1804,Amaris,M,16,1993,2013,0.007438940292996166,0.0007480762417932028
1805,Adir,M,17,1994,2013,0.006554463908585098,0.0007480762417932028
1806,Raphael,F,25,1940,2009,0.010368786168377367,0.0007476915024860743
1807,Saarah,F,21,1991,2013,0.010287914657240469,0.0007472728850883995
1808,Shoshanah,F,25,1971,2012,0.010828779372942264,0.0007472728850883995
1809,Shaine,F,30,1973,2012,0.012782495039276691,0.0007472728850883995
1810,Ori,F,11,1980,2013,0.004941332118366949,0.0007420658886010688
1811,Uriel,F,24,1988,2013,0.009686864107785586,0.0007420658886010688
1812,Nema,F,14,1943,2013,0.005379120209450075,0.0007420658886010688
1813,Ailah,F,9,2005,2013,0.0044849748428346945,0.0007420658886010688
1814,Adaira,F,16,1985,2013,0.007151372624103886,0.0007420107962570855
1815,Avey,F,10,2001,2013,0.004574195788197295,0.0007420107962570855
1816,Betzalel,M,22,1982,2013,0.009741188772478438,0.0007419293979984865
1817,Joram,M,24,1982,2013,0.009770672734654748,0.0007419293979984865
1818,Ezell,F,10,1940,1954,0.00498592101564476,0.0007404451111741313
1819,Arel,M,19,1952,2013,0.007477470335770714,0.0007400359446030236
1820,Johanan,M,20,1982,2012,0.008842380863560194,0.0007400359446030236
1821,Eliska,F,20,1947,2013,0.008538028837754117,0.0007375458793048314
1822,Allona,F,19,1946,2013,0.008028469601229379,0.0007375458793048314
1823,Kadia,F,18,1987,2011,0.007454264129510182,0.000736224392133499
1824,Chavon,M,7,1990,2000,0.0028241942262961168,0.0007358139021525185
1825,Arleigh,M,21,1940,2008,0.00874462271834254,0.0007339568051741019
1826,Zillah,F,14,1951,2012,0.006145846956420309,0.0007336980753406334
1827,Mal,M,28,1940,2012,0.011451809427979728,0.0007329784088993352
1828,Eaden,M,6,2006,2013,0.003072113278611983,0.0007318673333629566
1829,Mihail,M,15,1996,2013,0.005376702292096371,0.0007318673333629566
1830,Samuele,M,25,1985,2013,0.010387782806229826,0.0007296702151224152
1831,Noam,F,24,1989,2013,0.010545529743198775,0.0007295219286475445
1832,Yaffa,F,39,1959,2013,0.0180299182234437,0.0007242101791640275
1833,Daniela,M,21,1982,2009,0.00832141410119609,0.0007212364465504549
1834,Shiri,F,27,1960,2010,0.011726437589029717,0.0007182069376178512
1835,Dan,F,43,1940,2004,0.018583230817544833,0.0007182069376178512
1836,Gitel,F,25,1970,2013,0.009460543965832497,0.0007182069376178512
1837,Josue,F,25,1975,2011,0.010417319986313064,0.0007130637437391518
1838,Mija,F,22,1970,2013,0.008752064359293741,0.0007122589072085532
1839,Tirza,F,39,1962,2013,0.01794461381948873,0.0007122589072085532
1840,Milia,F,19,1956,2013,0.008262106559542279,0.0007095000971469364
1841,Adaia,F,6,2005,2012,0.0024669450605275286,0.0007095000971469364
1842,Yochanan,M,21,1982,2013,0.008518281196249361,0.0007075774468786231
1843,Urias,M,18,1957,2013,0.007709134020566361,0.0007061495029464088
1844,Harel,M,13,1994,2013,0.0057541305769589855,0.0007018887827142841
1845,Ronnel,M,38,1941,2011,0.014648421940935094,0.0007008867619311953
1846,Suzetta,F,26,1943,1984,0.011621790775610218,0.0007001258953655484
1847,Jamin,F,20,1976,2007,0.008078793193736862,0.0006999023053032181
1848,Arda,F,9,1940,1964,0.004207646953273765,0.0006997166147710178
1849,Nanetta,F,24,1950,1979,0.009646758394060139,0.0006962285300527045
1850,Yamin,M,12,2002,2013,0.005771157100053887,0.0006946422245222598
1851,Hava,F,26,1973,2013,0.011047278449371613,0.000690993475869932
1852,Eyla,F,4,2008,2013,0.0020306808471045865,0.000690993475869932
1853,Nili,F,18,1970,2013,0.007532730485325796,0.000690993475869932
1854,Rena,M,14,1940,1990,0.004919271508333077,0.0006903520709267718
1855,Oree,M,11,1940,1963,0.0043188910028582,0.0006903520709267718
1856,Liviya,F,12,2001,2013,0.005740655719659032,0.0006890100250958652
1857,Tavi,M,7,2003,2013,0.00257082001097664,0.0006889344409985945
1858,Ardan,M,1,2012,2012,0.0006889344409985945,0.0006889344409985945
1859,Matyas,M,10,2003,2013,0.004869413663953886,0.0006889344409985945
1860,Charan,M,10,2000,2013,0.004305105538066959,0.0006889344409985945
1861,Danil,M,21,1955,2013,0.008088537507247586,0.0006871762342742361
1862,Samala,F,8,1970,1978,0.0036909748950903877,0.0006860385663440456
1863,Joby,F,11,1956,1976,0.00404052603460205,0.0006858146105944641
1864,Fina,F,31,1946,2011,0.011604165894310074,0.0006858146105944641
1865,Janda,F,31,1947,1989,0.014650414276939201,0.0006858146105944641
1866,Orlena,F,26,1940,1983,0.011442322091020298,0.0006853838772789013
1867,Levy,F,2,2006,2012,0.0009483931397790857,0.0006849838971702174
1868,Abishai,F,1,2012,2012,0.0006849838971702174,0.0006849838971702174
1869,Teva,F,16,1971,2012,0.006719515067952494,0.0006825537886513146
1870,Adine,F,19,1943,1985,0.007379721315919692,0.0006799074872545675
1871,Zed,M,32,1942,2013,0.012234145313764128,0.0006797677076873362
1872,Ezri,M,10,2001,2013,0.003615263073308222,0.0006795910952656025
1873,Carmie,F,26,1940,1978,0.010788410578525049,0.0006781832225006123
1874,Maridel,F,7,1940,1955,0.003350202290452643,0.0006781832225006123
1875,Simcha,F,22,1979,2013,0.010291417813091543,0.0006772597618528924
1876,Rebekah,M,15,1974,2004,0.006589371277430902,0.0006698588485613563
1877,Shana,M,16,1972,1990,0.006462956185342453,0.000669258929587268
1878,Selma,M,11,1940,1961,0.004071262046405611,0.0006688789217671781
1879,Jannae,F,20,1977,2011,0.007696229765022227,0.0006636158770098574
1880,Arlyss,F,7,1940,1950,0.0031735869674272598,0.0006623081272658182
1881,Ketzia,F,11,1998,2009,0.005153517251575311,0.0006613486883802138
1882,Jora,F,10,1981,2011,0.00413957243727079,0.0006613486883802138
1883,Lewanna,F,12,1948,1979,0.004983710715310322,0.0006612830213179611
1884,Kaniel,M,15,1974,2013,0.005717700117158301,0.0006570362006730072
1885,Japhet,M,21,1979,2013,0.008818012226695182,0.0006570362006730072
1886,Moss,M,31,1940,2013,0.01122414941429197,0.0006570362006730072
1887,Maika,M,23,1985,2013,0.009193197962691989,0.000655710252735951
1888,Sivan,M,8,1992,2008,0.0026076739608916393,0.000655710252735951
1889,Gali,F,10,2000,2013,0.003973931442140376,0.000654923166597172
1890,Elisheba,F,19,1974,2013,0.007564086375100015,0.0006536417650942224
1891,Abraham,F,27,1971,2013,0.010839948738078874,0.0006529153978344102
1892,Tammee,F,12,1958,1972,0.005005422060123605,0.000652067468828211
1893,Ataya,F,13,1982,2006,0.0048995216921316415,0.0006503585643551479
1894,Nirel,F,9,1997,2010,0.00398282333908513,0.0006503585643551479
1895,Amarya,F,12,2002,2013,0.004885353433183056,0.0006503585643551479
1896,Dai,M,17,1976,2010,0.006182247470158924,0.0006497606173592212
1897,Ree,F,24,1940,2012,0.010498947814067676,0.0006471783294493645
1898,Peni,F,19,1946,1972,0.007809132012925469,0.0006464979207632256
1899,Samuelle,M,6,1990,2010,0.0019589855994862067,0.0006437533394704486
1900,Elisa,M,17,1961,2012,0.006124282424535526,0.0006432374570035962
1901,Shene,F,13,1975,1992,0.005305089099822082,0.0006415771131946166
1902,Lavin,M,6,1956,2013,0.0027080184601702213,0.0006412082072513168
1903,Mana,M,5,2003,2013,0.0020339566574404055,0.0006412082072513168
1904,Josia,M,15,1994,2012,0.005533221846857013,0.0006385661537343102
1905,Levander,M,25,1940,1993,0.008295056612867394,0.0006379537845013382
1906,Eman,M,22,1977,2013,0.008199631418913307,0.0006369457178935569
1907,Shawna,M,15,1970,1990,0.006130166920468024,0.0006356971945411411
1908,Shawnee,M,18,1969,2000,0.006882037322510991,0.0006356971945411411
1909,Ziv,M,15,1993,2013,0.00573205997574933,0.0006343165239454488
1910,Azuriah,M,6,2003,2012,0.002493110322653065,0.0006335094327117956
1911,Naavah,F,3,2006,2013,0.0012918881232371598,0.0006334106862141044
1912,Jem,F,8,1986,2003,0.003107846045623544,0.0006329794977940665
1913,Calea,F,19,1992,2013,0.007880545738749476,0.0006321821822612841
1914,Rani,M,24,1978,2013,0.008570500263368893,0.0006306976304164445
1915,Evaleen,F,6,1947,2013,0.002561893918761298,0.0006279019057393659
1916,Galya,F,8,2001,2013,0.0030718624402700863,0.0006277829332073201
1917,Shalev,M,8,2002,2013,0.0029937161584327058,0.0006273148571682484
1918,Akiva,F,15,1973,2013,0.006445784815315676,0.0006229591010360376
1919,Hagar,F,15,1986,2010,0.005863886576047387,0.0006229591010360376
1920,Annina,F,17,1951,2007,0.006693786683668856,0.0006229591010360376
1921,Nesiah,F,8,1999,2013,0.003689051776418349,0.0006208214483651513
1922,Tallia,F,19,1986,2013,0.007552942147167404,0.000620581179916639
1923,Efrat,F,8,1975,2010,0.003089877304597706,0.000617434709709641
1924,Chanon,F,9,1970,1987,0.003918841155232923,0.0006172331495350176
1925,Becky,M,20,1949,1980,0.007810427929365535,0.0006162652109660697
1926,Sheva,F,36,1966,2013,0.015113968418770598,0.0006142984097861832
1927,Bena,F,39,1940,2012,0.014432970862517793,0.0006133351324497218
1928,Fifi,F,8,1952,1974,0.003195251675255607,0.0006133351324497218
1929,Rafia,F,15,1988,2008,0.00519207079226703,0.0006127932285234079
1930,Mayana,F,17,1982,2013,0.006937047237544707,0.0006127932285234079
1931,Dave,F,12,1940,1969,0.0045831981895341056,0.0006122520379246405
1932,Yona,F,27,1960,2011,0.010265721779788541,0.0006097244959864885
1933,Pepe,M,22,1957,2002,0.008501158534437772,0.0006089625896012331
1934,Lavan,M,37,1942,2013,0.012804391341775688,0.0006084172087156981
1935,Jabes,M,13,2001,2013,0.005737929894578057,0.0006081285502671459
1936,Matej,M,10,2002,2013,0.003921844717907192,0.0006064949544673914
1937,Basha,F,23,1970,2013,0.008792442826931207,0.0006062362976818626
1938,Lisl,F,10,1966,1990,0.003568824375894019,0.0006057922217490311
1939,Leor,M,28,1979,2012,0.011235971855135937,0.0006052710025254933
1940,Mamie,M,3,1940,1944,0.0013782466918142735,0.0006040580620609253
1941,Jemmie,M,5,1940,1951,0.002144972709334501,0.0006040580620609253
1942,Dorit,F,6,1967,1983,0.002429745927894312,0.0006024785969478434
1943,Ranen,M,13,1996,2012,0.004851604308499392,0.0006016189566122436
1944,Amiel,F,6,2002,2011,0.0024864187082078316,0.0006003462360474077
1945,Nuriah,F,4,2006,2013,0.0014914437840299472,0.0006003462360474077
1946,Eaden,F,7,1999,2012,0.0024164928853827898,0.0006003462360474077
1947,Mariel,M,16,1979,2013,0.005846781290961537,0.0005978309605784829
1948,Nevia,F,13,1971,2013,0.005435461902983701,0.0005961620173255521
1949,Mallie,M,17,1941,1970,0.006132869678695229,0.0005945590415708249
1950,Samuella,F,16,1941,2012,0.005903619582831371,0.000592356088939305
1951,Johan,F,8,1941,2007,0.0032059921061794085,0.000592356088939305
1952,Shelia,M,16,1954,1971,0.005570772839977064,0.0005909498713340961
1953,Harim,M,14,1994,2012,0.0051352807428741275,0.0005894456803701326
1954,Kenaz,M,11,1999,2012,0.004686136081907386,0.0005894456803701326
1955,Azaria,M,10,2001,2013,0.004063696475169129,0.0005877741899803737
1956,Imri,M,6,2007,2013,0.0020978546563116558,0.0005877741899803737
1957,Yitzhak,M,20,1979,2013,0.007354681787690696,0.0005877741899803737
1958,Tavi,F,15,1966,2013,0.005445695263744497,0.0005871144044605038
1959,Mical,F,26,1946,2012,0.008954904732573722,0.0005871144044605038
1960,Gershom,M,22,1982,2013,0.007909061230682402,0.0005847779378878113
1961,Mani,M,10,1991,2010,0.0036416499915743685,0.0005847779378878113
1962,Mirelle,F,19,1983,2013,0.006848358244220577,0.0005832519210860151
1963,Arles,M,7,1960,2013,0.0023188160047502375,0.0005829445269988109
1964,Azzan,M,9,1999,2013,0.003059055958005101,0.0005829445269988109
1965,Selah,M,12,1998,2012,0.004362050223108739,0.0005814568136166614
1966,Jareb,M,12,1976,2010,0.0039530473343451725,0.0005808044141135473
1967,Sivana,F,3,1993,2006,0.0011391701769039378,0.0005795003337395104
1968,Bartek,M,8,2001,2011,0.0029584550722979498,0.0005792204657897913
1969,Shadrack,M,18,1971,2013,0.005951094691789851,0.0005772127933443517
1970,Allon,M,30,1943,2010,0.010393375208080117,0.0005761327409835226
1971,Gedalya,M,12,1999,2013,0.004040083750753792,0.0005750386190708944
1972,Tabor,F,11,1991,2013,0.004168906847915575,0.0005748252962218457
1973,Chai,F,26,1977,2013,0.009621564710600407,0.0005748252962218457
1974,Cheron,M,17,1974,2010,0.005584131222573335,0.000572127475087027
1975,Edin,F,7,1989,2013,0.002885973171964441,0.0005708199143085144
1976,Simon,F,19,1947,2012,0.007433826392602335,0.0005708199143085144
1977,Adlie,F,2,2008,2012,0.0008358237701146164,0.0005708199143085144
1978,Efrata,F,5,2005,2013,0.0023102929667874047,0.0005707117574612002
1979,Shalva,F,8,2002,2012,0.003033533457323913,0.0005707117574612002
1980,Chasya,F,11,1985,2011,0.004082885858337125,0.0005707117574612002
1981,Pesach,M,11,1990,2013,0.0036017426524477484,0.0005671058987777837
1982,Moyses,M,16,1992,2013,0.005904871065922462,0.0005666857794325002
1983,Zeph,M,8,1992,2011,0.0026422809950128034,0.0005666857794325002
1984,Orna,F,6,1956,1973,0.0021473220219179303,0.0005665895727121397
1985,Dena,M,8,1964,1989,0.003223942734106422,0.000565246390901794
1986,Milcah,F,10,1972,2013,0.0036624560587095586,0.0005643831348774104
1987,Naara,F,16,1982,2013,0.006199576191827191,0.0005643831348774104
1988,Ohanna,F,7,2004,2012,0.0030344963321578336,0.0005643831348774104
1989,Abie,F,9,1989,2010,0.0031008504913097794,0.0005643831348774104
1990,Zan,F,16,1942,1969,0.006292097652397753,0.0005627551263155041
1991,Moses,F,5,1946,1987,0.0018634418411560324,0.0005607686268645557
1992,Rube,M,13,1940,1973,0.004653825356237473,0.0005607094095449563
1993,Nina,M,24,1941,1995,0.008729827765086486,0.0005587244544195384
1994,Jaman,M,15,1972,2012,0.0052813975690893175,0.0005581786852770883
1995,Nissim,M,20,1992,2013,0.006956690905074424,0.000557451171078217
1996,Janai,M,11,1997,2013,0.003970509515995103,0.000557451171078217
1997,Ezechiel,M,14,1984,2013,0.004850186434890974,0.0005559537082617754
1998,Gabor,M,18,1957,2011,0.006442606905815449,0.0005546386898694626
1999,Bari,M,22,1942,1989,0.0075635281576791865,0.0005546386898694626
2000,Jalan,F,10,1992,2013,0.003916223016872422,0.0005511239069835114
2001,Noemi,M,11,1980,1995,0.0036296174991078253,0.000550006600079201
2002,Meria,F,19,1951,2000,0.007003209611210115,0.0005486516884755713
2003,Marieke,F,18,1973,2005,0.006884856764253953,0.0005486516884755713
2004,Josepha,F,24,1940,2008,0.00907997544068091,0.0005479476620318596
2005,Tami,M,15,1946,1982,0.005105148217416915,0.0005475754878441284
2006,Daliya,F,10,2002,2013,0.003789272477378011,0.0005457693054976434
2007,Sarine,F,7,1989,2009,0.0025191525841255077,0.0005452752985927535
2008,Lisle,F,3,1941,1971,0.001379972047226694,0.000545212999574128
2009,Dinia,F,13,1947,1982,0.004419227317604941,0.000545212999574128
2010,Zera,F,21,1942,2013,0.007806694034008919,0.0005451867843997527
2011,Honi,F,8,1949,1981,0.0030985526236371255,0.0005451867843997527
2012,Yosha,F,6,1974,1987,0.0023220161470279854,0.0005451867843997527
2013,Dannel,F,3,1969,1974,0.0012615597790249376,0.0005451867843997527
2014,Ala,M,22,1958,2011,0.0074648284272375385,0.0005434826914349845
2015,Liron,M,10,1995,2013,0.003552507675590965,0.0005403252070059548
2016,Eran,F,14,1974,1997,0.005393945858771697,0.0005397816043628748
2017,Abel,F,16,1975,2013,0.005532710387428258,0.0005389418415882257
2018,Tivona,F,6,1975,2001,0.0023876581876261173,0.0005389418415882257
2019,Rafel,M,19,1952,2013,0.006557753658472446,0.0005377804188771683
2020,Dina,M,11,1963,1990,0.004151356298944775,0.0005377804188771683
2021,Jemmie,F,2,1941,1945,0.0009494997502691116,0.0005355571707279753
2022,Sadie,M,9,1940,2013,0.003097079263637539,0.0005343401727094306
